Time [s],Ship0_X [m],Ship0_Y [m],Ship0_Speed_Smoothed [m/s],Ship0_Heading_Smoothed [deg],Ship0_YawRate_Smoothed [deg/s],Ship0_Rudder_Smoothed [deg],Ship0_Thrust_Smoothed [N],Ship0_Thrust_Raw [N],Ship1_X [m],Ship1_Y [m],Ship1_Speed_Smoothed [m/s],Ship1_Heading_Smoothed [deg],Ship1_YawRate_Smoothed [deg/s],Ship1_Rudder_Smoothed [deg],Ship1_Thrust_Smoothed [N],Ship1_Thrust_Raw [N],Ship2_X [m],Ship2_Y [m],Ship2_Speed_Smoothed [m/s],Ship2_Heading_Smoothed [deg],Ship2_YawRate_Smoothed [deg/s],Ship2_Rudder_Smoothed [deg],Ship2_Thrust_Smoothed [N],Ship2_Thrust_Raw [N],Ship3_X [m],Ship3_Y [m],Ship3_Speed_Smoothed [m/s],Ship3_Heading_Smoothed [deg],Ship3_YawRate_Smoothed [deg/s],Ship3_Rudder_Smoothed [deg],Ship3_Thrust_Smoothed [N],Ship3_Thrust_Raw [N]
5.0,257.3638318848872,1153.2503738182183,5.3020058483939625,-2.260337522294931,-0.020951443044559315,-2.839421154370778,11583533.733697927,18511339.031110108,1488.9996861922402,267.0241193555578,5.385971593432,92.08595278994751,-0.023372342565503298,-2.6245456289433307,12474787.756283272,20050807.23318596,2734.8037189934425,1153.0192073701646,5.203795445019386,177.10289299169824,-0.026075747320826584,-3.4924459271133514,11916285.431087127,19640428.016852345,446.66350944265037,2599.402567600217,5.217232759072487,-42.935574655976595,-0.01928183101371738,-1.772942905161259,14471667.693328409,22572115.334522888
5.5,259.30657810370303,1153.1481986401177,5.244275705659623,-2.27212661196233,-0.023159801576356078,-3.188442471113669,12475355.358885406,17793571.613524232,1488.9516805866594,269.1120392413259,5.336042290419435,92.07286165219425,-0.02579364696051135,-2.9428202159890002,13425235.764319936,20119670.71548137,2732.94619705823,1153.1501537715487,5.149199233291657,177.08834256573599,-0.028893708014111907,-3.9706534898092323,12823392.039081102,19631296.00092666,448.2677385658581,2597.8787721353237,5.189349874135439,-42.94639866392484,-0.021281533610526263,-2.0204857265407172,15551432.055878118,21738712.422813118
6.0,261.2286716575071,1153.0456134111148,5.18714380862035,-2.284791181737554,-0.025370210180412866,-3.5294848658731444,13309156.32516233,18946418.132621817,1488.905644427186,271.1725782141861,5.286649234028368,92.05882306937688,-0.028208206488548524,-3.2532095171919804,14314554.87548892,18550861.455667682,2731.0920326835603,1153.277605348667,5.095237772923873,177.07264217345437,-0.0317284729872341,-4.435632409295086,13673101.518334184,19701337.599540114,449.87451279688196,2596.3560053601195,5.1617690827069165,-42.95800226574767,-0.023276043862194163,-2.262421259899846,16557051.621538023,23359153.24807928
6.5,263.13276208218497,1152.9435123594915,5.130655829020524,-2.298361500246785,-0.027575642608839174,-3.8622658433497046,14084341.300636569,18250929.205492657,1488.860432090996,273.20328298243413,5.237833070752656,92.04380594460471,-0.03060823972120618,-3.5554617810167004,15142530.459311783,18561864.14671637,2729.2374782620263,1153.403691798943,5.041953493858049,177.05575021792947,-0.0345695058112734,-4.887003258799797,14464433.903478118,20305550.171036735,451.4833880364509,2594.8317025790384,5.13451050464666,-42.9704114138451,-0.02525938634075996,-2.498594741507215,17488107.971270114,22706762.515066262
7.0,265.02339585910863,1152.8446967783348,5.074854226409286,-2.3128632485371425,-0.02976955279136955,-4.186558208062273,14800937.009823073,18570991.23993681,1488.8125151597649,275.2155980704503,5.189631624097541,92.02778408966554,-0.03298680863554677,-3.849375820768842,15909528.751780946,19461048.039902143,2727.3900609449583,1153.5281544310174,4.989385546270937,177.03763125737783,-0.03740695966894779,-5.3244552336316575,15197146.563639242,18449574.324402276,453.0973676609011,2593.302961695043,5.107592520115641,-42.983648163173946,-0.027226378634025217,-2.7288790636139035,18344937.592381414,23879556.796279304
7.5,266.91078719093326,1152.7480031961904,5.019778309625002,-2.3283173966488246,-0.031945991537012254,-4.502179006759731,15459515.229379207,19765363.896464657,1488.7615297824686,277.2257776110574,5.142079903635062,92.01073629282944,-0.03533793969422601,-4.134788343729957,16616390.145180454,21109455.280244283,2725.5460517786732,1153.6510426923871,4.937569911549409,177.0182561678906,-0.04023182253391575,-5.747738891285762,15871623.4271161,19951906.19616259,454.7191863395593,2591.767011938406,5.081031856426299,-42.997730636657124,-0.0291726436599632,-2.953173131397812,19128567.603088867,23833453.425652906
8.0,268.7914072017644,1152.6514475924464,4.965464321106683,-2.344740180525023,-0.034099688579081966,-4.80897978104745,16061135.35885187,18553758.179832302,1488.7096939972564,279.2377322889498,5.0952101599180715,91.99264627853357,-0.03765669565978507,-4.411561070854281,17264413.244857226,20810745.146798164,2723.7008162111233,1153.7748392825522,4.886539508561609,176.99760217040406,-0.043035988246133854,-6.156660787066286,16488767.323553413,20046639.765159488,456.3435162465169,2590.2263431921965,5.054843686489701,-43.01267308101768,-0.03109458226591586,-3.171401345715268,19840652.74004474,23334631.494702436
8.5,270.66568568049746,1152.5543464663162,4.911945536578872,-2.362143169138028,-0.03622606777446243,-5.1068447005602,16607293.136670737,19396583.333979964,1488.658297644689,281.24121616406256,5.04905197807293,91.97350257330038,-0.03993915783807452,-4.679575872701689,17855350.627229407,19265246.66549741,2721.8620105319333,1153.898916778811,4.836324303504065,176.9756527355611,-0.04581226866606526,-6.551082147228563,17049927.16642178,18619394.751764845,457.97324468422624,2588.681771276156,5.029041728595424,-43.02848600130694,-0.03298932850936507,-3.383512806265034,20483396.436650667,23657025.701820746
9.0,272.527269203466,1152.4573571009544,4.859252362592224,-2.3805334109211325,-0.03832121103375592,-5.395691002802036,17099843.414937034,17598095.62740276,1488.6089643430691,283.2291682914755,5.003632369264474,91.95329829297047,-0.04218232618804573,-4.938735822037537,18391325.541286573,19086832.529690925,2720.0299197594973,1154.0225194767797,4.7869514173670265,176.95239738147612,-0.04855437130463314,-6.930917394448201,17556820.493222225,19223461.65491919,459.6061318829567,2587.1357246866837,5.003638339130666,-43.04517636181588,-0.03485470710909844,-3.5894764384048976,21059452.62491995,22765611.854106255
9.5,274.38548609947355,1152.3614002523736,4.807412424934998,-2.3999136482531136,-0.04038180801254297,-5.6754653621201,17540907.681874316,19881466.278725598,1488.5623810414424,285.2040177523608,4.958975833697285,91.93203086642791,-0.04438397512745222,-5.188969359524732,18874692.662731282,19633136.92253533,2718.2028473230666,1154.1465267186736,4.7384452210082975,176.92783138015236,-0.0512568656558665,-7.296130006225121,18011432.429767784,19088161.882235885,461.23853932091924,2585.586628553905,4.978644596247728,-43.0627478409187,-0.036689184461138356,-3.7892762875108423,21571826.69022438,23613750.603825483
